time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
78130,742,628,550,257,24,34
78261,743,628,550,257,24,34
78392,743,628,550,257,24,34
78523,743,628,550,257,24,34
78654,743,627,550,257,24,34
78785,743,627,550,257,24,34
78916,742,628,550,257,24,34
79051,743,627,549,256,24,34
79178,742,627,550,257,24,34
79310,742,627,550,257,24,34
79441,742,627,550,257,24,34
79572,742,627,550,257,24,34
79703,742,628,550,257,24,34
79834,743,628,550,257,24,34
79965,743,627,550,257,24,34
80096,742,627,550,257,24,34
80231,743,627,549,257,24,34
80358,743,628,550,256,24,34
80489,743,627,550,257,24,34
80620,743,627,550,258,24,34
80751,742,628,550,257,24,34
80882,743,628,550,257,24,34
81013,743,627,550,258,24,34
81144,743,628,550,257,24,34
81275,743,627,550,257,24,34
81407,743,628,550,257,24,34
81538,742,628,550,257,24,34
81669,743,627,550,256,24,34
81800,742,628,549,257,24,34
81931,743,628,550,257,24,34
82062,743,627,550,258,24,34
82193,743,628,549,257,24,34
82324,743,627,550,256,24,34
82455,743,628,550,257,24,34
82586,743,628,550,257,24,35
82717,743,628,550,257,24,35
82848,743,627,549,257,24,35
82979,743,627,549,257,24,35
83110,742,628,549,258,24,35
83241,743,627,550,257,24,35
83372,743,627,550,256,24,35
83503,743,627,549,257,24,35
83635,742,627,550,258,24,35
83766,742,628,550,257,24,34
83897,743,628,549,257,24,34
84028,742,628,551,257,24,34
84159,743,627,550,257,24,34
84290,742,628,551,257,24,34
84421,743,627,550,257,24,34
84552,743,628,550,257,24,34
84683,742,627,551,257,24,34
84810,743,627,550,257,24,34
84945,743,628,550,257,24,35
85076,742,628,549,256,24,35
85207,743,628,550,257,24,35
85339,743,627,549,257,24,35
85470,743,627,551,256,24,35
85601,743,627,550,257,24,35
85732,743,627,550,257,24,35
85859,742,627,550,257,24,35
85990,742,627,550,256,24,35
86125,743,628,550,257,24,34
86256,743,628,549,257,24,34
86387,742,628,549,257,24,34
86518,743,628,550,257,24,34
86649,742,627,550,258,24,34
86780,743,627,550,258,24,34
86907,743,628,550,257,24,34
87038,742,628,550,257,24,34
87169,743,627,550,257,24,34
87304,743,628,550,257,24,34
87436,743,628,550,257,24,34
87566,743,627,550,257,24,34
87698,743,627,550,257,24,34
87829,743,627,550,258,24,34
87956,742,628,550,257,24,34
88087,742,627,550,258,24,34
88218,742,627,550,257,24,34
88349,743,627,549,258,24,34
88484,743,627,550,257,24,34
88615,742,627,550,257,24,34
88746,742,627,550,257,24,34
88877,743,627,550,257,24,34
89004,742,627,550,257,24,34
89135,743,628,550,257,24,34
89266,743,627,550,257,24,34
89397,742,627,550,258,24,34
89528,742,627,550,258,24,34
89664,743,627,550,257,24,34
89795,742,627,551,257,24,34
89926,742,627,550,258,24,34
90053,743,627,549,257,24,34
90184,743,627,549,257,24,34
90315,742,627,550,256,24,34
90446,743,627,550,258,24,34
90577,742,627,550,257,24,34
90708,743,627,551,258,24,34
90843,743,627,550,257,24,34
90974,742,627,550,257,24,34
91101,742,627,550,258,24,34
91233,742,627,550,257,24,34
91364,742,627,550,257,24,34
91494,742,626,550,258,24,34
91625,743,626,550,258,24,34
91757,742,627,550,258,24,34
91888,743,627,550,258,24,34
92023,742,628,550,257,24,34
92154,742,627,550,258,24,34
92281,742,627,550,257,24,34
92412,742,626,550,258,24,34
92543,743,627,550,257,24,34
92674,743,627,550,258,24,34
92805,743,627,550,257,24,34
92936,742,627,550,257,24,34
93067,742,626,550,257,24,34
93202,743,627,550,257,24,34
93330,743,627,550,257,24,34
93460,742,627,550,257,24,34
93592,742,627,550,257,24,34
93722,743,627,550,258,24,34
93854,742,626,550,257,24,34
93985,743,626,550,257,24,34
94116,742,626,550,257,24,34
