time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
113518,512,210,542,364,28,31
113649,512,210,543,364,28,31
113780,512,210,543,365,28,31
113911,512,210,543,364,28,31
114042,511,209,543,364,28,31
114173,512,209,542,364,28,31
114308,512,210,542,364,28,31
114439,512,210,542,365,28,31
114566,511,208,543,364,28,31
114697,512,210,542,364,28,31
114828,512,210,542,365,28,31
114959,512,210,542,365,28,31
115090,512,210,542,364,28,31
115221,512,209,542,364,28,31
115352,511,209,542,364,28,31
115488,512,210,542,364,28,31
115615,512,210,543,365,28,31
115746,511,208,543,365,28,31
115877,512,210,542,365,28,31
116008,512,210,543,364,28,31
116139,512,209,543,365,28,31
116270,511,208,543,364,28,31
116401,512,210,543,365,28,31
116532,511,208,542,364,28,31
116667,511,209,543,366,27,30
116794,511,208,543,365,27,30
116925,512,209,542,365,27,30
117056,512,210,543,364,27,30
117187,511,208,543,365,27,30
117318,512,209,542,365,27,30
117449,512,209,542,365,27,30
117581,512,210,542,365,27,30
117712,511,207,543,365,27,30
117843,511,208,542,364,28,31
117974,511,209,542,365,28,31
118105,512,209,542,365,28,31
118236,512,210,542,364,28,31
118367,511,208,542,364,28,31
118498,512,209,543,365,28,31
118629,512,210,542,364,28,31
118760,511,208,542,365,28,31
118891,511,209,542,364,28,31
119022,512,210,542,365,28,31
119153,512,210,542,365,28,31
119285,512,209,542,364,28,31
119416,511,209,542,364,28,31
119547,511,208,542,364,28,31
119678,512,209,543,364,28,31
119809,512,210,542,364,28,31
119940,511,208,542,365,28,31
120071,512,210,542,365,28,31
120202,511,209,542,364,28,31
120333,512,210,542,365,28,31
120464,511,208,543,365,28,31
120595,511,208,541,365,28,31
120726,511,208,542,365,28,31
120857,511,208,543,364,28,31
120988,511,208,542,364,28,31
121119,511,208,542,364,28,31
