time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
83381,500,127,461,277,25,34
83516,499,127,460,277,25,34
83647,499,128,461,277,25,34
83778,500,128,460,276,25,34
83909,499,127,460,276,25,34
84040,500,128,460,277,25,34
84171,500,128,461,277,25,34
84298,499,127,460,277,25,34
84429,499,128,460,277,25,34
84560,498,128,461,277,25,34
84695,499,127,460,277,25,34
84826,499,128,460,277,25,34
84958,499,128,460,277,25,34
85089,499,128,460,277,25,34
85220,498,128,461,277,25,34
85351,499,128,461,277,25,34
85478,499,127,460,277,25,34
85609,499,127,460,278,25,34
85740,500,127,460,277,25,34
85875,498,127,460,276,25,34
86006,499,127,460,277,25,34
86137,499,127,459,277,25,34
86268,499,127,460,277,25,34
86399,500,127,460,277,25,34
86530,499,127,461,278,25,34
86657,499,127,460,278,25,34
86788,499,127,461,277,25,34
86919,499,128,460,277,25,34
87055,499,127,460,278,25,34
87186,498,128,460,277,25,34
87317,499,127,460,277,25,34
87448,499,128,460,277,25,34
87579,499,128,460,277,25,34
87706,499,128,460,278,25,34
87837,499,128,460,278,25,34
87968,499,128,460,277,25,34
88099,499,128,460,278,25,34
88234,499,128,460,278,25,34
88365,499,127,460,277,25,34
88496,499,128,460,278,25,34
88627,499,127,459,278,25,34
88758,499,127,460,277,25,34
88885,499,127,460,277,25,34
89016,499,128,460,277,25,34
89148,499,128,460,278,25,34
89279,499,127,460,278,25,34
89414,498,127,460,278,25,34
89545,498,127,460,278,25,34
89676,498,128,459,278,25,34
89807,499,127,460,278,25,34
89938,499,127,460,278,25,34
90065,499,127,460,278,25,34
90196,499,127,460,278,25,34
90327,499,128,459,278,25,34
90458,498,127,460,278,25,34
90593,499,128,460,278,25,34
90724,499,128,460,278,25,34
90855,499,128,460,278,25,34
90986,499,128,459,278,25,34
91114,498,127,460,278,25,34
91244,498,127,460,278,25,34
91376,499,128,460,278,25,34
91507,499,128,460,277,25,34
91638,498,127,460,277,25,34
91773,499,127,460,278,25,34
91904,498,128,460,278,25,34
92035,499,127,460,278,25,34
92166,498,128,460,278,25,34
92293,499,128,459,278,25,34
92424,499,127,460,278,25,34
92555,498,128,460,277,25,34
92686,498,128,459,277,25,34
92817,499,128,460,278,25,34
92953,498,128,460,278,25,34
93084,498,128,460,278,25,34
93215,498,127,460,277,25,34
93342,499,128,460,277,25,34
93473,498,127,459,277,25,34
93604,499,127,459,278,25,34
93735,499,127,460,278,25,34
93866,498,128,460,278,25,34
93997,499,128,459,278,25,34
94132,499,128,460,278,25,34
94263,499,128,460,278,25,34
94394,498,127,459,278,25,34
94521,498,127,459,278,25,34
94652,498,127,460,279,25,34
94783,498,127,460,278,25,34
94914,498,127,460,278,25,34
95046,499,128,459,278,25,34
95177,498,127,459,278,25,34
95312,498,128,460,278,25,34
95443,498,127,460,278,25,34
95570,498,127,459,277,25,34
95701,498,127,459,278,25,34
95832,499,128,460,278,25,34
